76.15746719970463,-246.27058105782905
83.71384010296424,-248.27551182600865
84.39050786413617,-249.10014485110668
85.09530305986078,-250.08331972734325
85.694646813154,-251.44839137544486
86.21227247124962,-252.82529468880813
86.38186069993222,-253.77345861206737
86.36209188638126,-254.81582511174759
86.19184020678236,-255.917087186999
85.79328603266181,-257.23734046901524
85.39579064336603,-258.7263243675931
85.09942386046055,-259.9569393978363
84.90053297297314,-260.99725534251763
84.72575516482544,-262.29170650031716
84.52760402921353,-263.698989264877
84.39505094482026,-264.8367247504812
84.29661131585287,-266.1384837820109
84.1165359186608,-267.4956903739268
83.94818200957918,-268.8068971740232
83.88156791753875,-270.0797808630095
83.80256216369978,-271.34025222807867
83.67856412107297,-272.74721633066486
83.5739474051771,-274.074966035937
83.48890334454322,-275.35690585843673
83.2452287420173,-276.7161917879112
82.9453063872788,-277.9131769018613
82.62456128473964,-278.9346479895306
82.12665953423844,-280.0189898858194
81.44941078059455,-281.21480964605473
80.84712698159143,-282.264503510635
80.2741910914446,-283.257444508668
79.63525488445481,-284.35766970200024
79.21631906805962,-285.46431883521683
79.00464852057081,-286.6206898798259
78.79424035273549,-288.04110492935257
78.56944244941477,-289.52154680248316
78.48372506575303,-290.9673379345022
78.57600978332628,-292.30482427307425
78.70664262970708,-293.78726697009364
78.75163914489677,-295.3820252086706
78.81881107578866,-297.12000237862696
79.02680123169229,-298.63358623604137
79.23352632128338,-300.0361667097483
79.4793394243617,-301.6701641815939
79.70449603401923,-303.226401679752
79.9794762171517,-304.79884056108085
80.35024892062846,-306.4427468228215
80.79334626665401,-308.2194960804541
81.17753203550792,-309.7123140088441
81.53686574673972,-311.24720082246995
81.6870522665655,-312.66320338597416
81.74967855955008,-313.7308225938579
81.82305887758957,-314.68423999834977
81.80658883473691,-316.03862298638774
81.57607827699069,-317.3025340162847
81.37042343214435,-317.6474663057147
80.95668775464274,-317.86272856859296
79.86211480996703,-317.92398065329036
78.2008877290354,-317.4845065210368
76.71896709826322,-316.7747902211117
75.5692755458556,-316.3007687752613
74.28229842184972,-315.8444928498261
72.97919774303833,-315.3501833330386
71.73573701265067,-314.9963156357762
70.40645314244784,-314.69670328477
68.90859886259925,-314.4693453224734
67.3514033905512,-314.30053481117585
65.90962899834295,-314.1606535950287
64.43891498637178,-314.02278434769306
63.13084173784186,-313.88690330600167
61.52720940288754,-313.71084968781594
59.9435847683296,-313.5444743915687
58.56014836461082,-313.4048155648792
57.29965320333732,-313.29460953032685
55.92409406624704,-313.3683531719008
54.43971849106539,-313.9481952836874
53.06200475428733,-314.75804896724475
52.04610552886352,-315.53858800047317
51.63871622348914,-315.94442997810694
51.146078009693085,-316.49232722283983
50.60292149859736,-317.211127620565
50.29909294671403,-317.82665906648043
50.21297225748284,-318.22327237190393
50.252440024388584,-319.17905665686663
50.49683159930954,-320.1438833493133
50.73795651940392,-321.3000948544886
50.81857713122741,-322.63902985421186
50.57049219893023,-324.02922258557635
49.93244919341232,-325.5063848831713
48.95120554312695,-326.9086391180096
47.7461036892733,-328.19361442979863
46.0976809347984,-329.496691394497
44.49460012074195,-329.94736260543294
43.14802626080903,-329.22833666127343
41.843344860856476,-327.8726552850375
40.20579076742846,-327.1337990542416
38.49330603002873,-328.54160215929915
37.16000787897838,-330.467346651066
35.92500323061685,-331.83607179164454
34.49314083006919,-329.0195790733038
33.033587364257514,-327.5640679251463
31.958341760492374,-328.24288254514516
30.55023797936288,-328.87218299390435
28.802965605152146,-328.9004573216564
27.157569553285608,-328.38132072270406
26.021201121431638,-327.9599527103437
25.235833864738144,-327.57546994555616
24.366926473147462,-327.05789207564965
23.474000808169666,-335.3136633712318
22.81632488453985,-336.04694660288817
22.45542625993165,-337.0304387194587
22.36717827735498,-338.82413903159943
22.344181314656026,-340.377435739356
22.54066808614813,-341.0836290074164
22.78873378587621,-343.2629697524116
23.022186937864653,-345.4688848966163
23.302400541082267,-347.597610089265
23.64193935987217,-344.60014908912075
24.03354793128249,-342.44089683372664
24.4040370649421,-344.8221323564901
24.83626828909889,-347.17683817485056
25.24803741036451,-349.2373041365386
25.58233097511446,-351.06035339119603
25.965875894297845,-353.1230783802942
26.33569258598791,-354.9671540409353
26.752358020680884,-356.89622448001705
27.061959985968688,-358.7436574332982
27.33358970022536,-360.4019922478053
27.531497777878577,-361.9206033128123
27.89867602277451,-363.81769051793265
28.23074070584103,-365.54872248125616
28.567008417302183,-367.40940154782163
28.876505996935165,-369.18583493650743
29.0791093320763,-370.3561070457855
29.332322434131033,-371.7486622539426
29.60595858842265,-373.28583322835283
29.872142464573766,-374.86024346624544
30.132381408479187,-376.5314129373991
30.35977790780765,-378.06213930341954
30.56452702291242,-379.46428652262426
30.821937100165933,-381.1320852734145
31.02221766620614,-382.6907667349857
31.206099354018352,-383.92370948804296
31.38047909394276,-385.4200432430247
31.51376773157747,-386.83843749558486
31.617369993735828,-388.26313420469984
31.682659280514986,-389.6233198644019
31.71827106264971,-390.96416621433343
31.72720986710589,-392.29886303710737
31.83304997887929,-393.93123643316017
32.00143440111763,-395.3206488868175
32.140055923752804,-396.698661588297
32.196693247460445,-398.03869400732776
32.19725117233799,-399.2878519641496
32.215436261685795,-400.6285536053722
32.485319145788004,-401.84763622697267
32.862771990305966,-402.73634641432676
33.129054522139455,-403.6925490543084
33.31723081477167,-404.83348940387737
33.53982595042112,-405.96814662598655
